Date,High,Low,Open,Close,Volume,Adj Close
2000-01-04,24.786100387573242,23.283300399780273,24.46969985961914,23.69849967956543,15091975.0,10.965768814086914
2000-01-05,23.214099884033203,22.433000564575195,22.749399185180664,22.59119987487793,16630987.0,10.453402519226074
2000-01-07,22.680200576782227,22.26490020751953,22.640600204467773,22.630699157714844,17595592.0,10.471674919128418
2000-01-10,23.69849967956543,23.04599952697754,23.69849967956543,23.31290054321289,11308250.0,10.787344932556152
2000-01-11,23.678699493408203,22.9867000579834,23.678699493408203,23.332700729370117,12123959.0,10.796506881713867
2000-01-12,23.619400024414062,22.77899932861328,23.05590057373047,22.78890037536621,18074557.0,10.544879913330078
2000-01-13,26.199899673461914,23.57990074157715,23.728200912475586,24.173099517822266,39018979.0,11.185375213623047
2000-01-14,25.112300872802734,23.925899505615234,24.22249984741211,24.914600372314453,37773067.0,11.528484344482422
2000-01-17,26.90180015563965,25.408899307250977,25.606599807739258,26.34819984436035,28658817.0,12.191839218139648
2000-01-18,27.46540069580078,26.150400161743164,26.842500686645508,26.199899673461914,27540490.0,12.123217582702637
2000-01-19,26.615100860595703,25.833999633789062,26.002099990844727,26.002099990844727,17701876.0,12.03169059753418
2000-01-20,26.17020034790039,25.27050018310547,25.903200149536133,25.349599838256836,18233527.0,11.729767799377441
2000-01-21,25.33970069885254,24.618000030517578,24.904699325561523,24.954099655151367,18082962.0,11.546759605407715
2000-01-24,25.438600540161133,24.568500518798828,24.914600372314453,24.81570053100586,15023065.0,11.482722282409668
2000-01-25,24.60810089111328,23.975299835205078,24.410400390625,24.113800048828125,15968604.0,11.157938003540039
2000-01-26,24.904699325561523,24.202699661254883,24.370800018310547,24.904699325561523,20536097.0,11.523904800415039
2000-01-27,26.733699798583984,25.132099151611328,25.359500885009766,26.190000534057617,25442002.0,12.118636131286621
2000-01-28,26.69420051574707,25.656099319458008,26.49650001525879,26.05150032043457,18460640.0,12.054551124572754
2000-01-31,26.091100692749023,25.211200714111328,25.606599807739258,25.606599807739258,17079021.0,11.848685264587402
2000-02-01,26.743600845336914,25.616500854492188,25.71540069580078,26.56570053100586,19993694.0,12.292481422424316
2000-02-02,27.821300506591797,26.37779998779297,26.595300674438477,27.45549964904785,21607502.0,12.704207420349121
2000-02-03,28.622100830078125,27.4950008392334,27.67300033569336,28.5231990814209,20348158.0,13.19825553894043
2000-02-04,29.61079978942871,28.66160011291504,28.671499252319336,28.869300842285156,17649745.0,13.358405113220215
2000-02-07,29.462499618530273,28.285999298095703,28.90880012512207,28.285999298095703,16309091.0,13.088496208190918
2000-02-08,29.50200080871582,28.473800659179688,28.622100830078125,29.01759910583496,13979971.0,13.42702579498291
