Date,High,Low,Open,Close,Volume,Adj Close
2000-04-07,5259.52001953125,5259.52001953125,5259.52001953125,5259.52001953125,0.0,5259.52001953125
2000-04-10,5282.259765625,5282.259765625,5282.259765625,5282.259765625,0.0,5282.259765625
2000-04-11,5174.3798828125,5174.3798828125,5174.3798828125,5174.3798828125,0.0,5174.3798828125
2000-04-12,5179.27978515625,5179.27978515625,5179.27978515625,5179.27978515625,0.0,5179.27978515625
2000-04-13,5181.330078125,5181.330078125,5181.330078125,5181.330078125,0.0,5181.330078125
2000-04-14,5034.25,5034.25,5034.25,5034.25,0.0,5034.25
2000-04-17,4979.66015625,4979.66015625,4979.66015625,4979.66015625,0.0,4979.66015625
2000-04-18,5061.89990234375,5061.89990234375,5061.89990234375,5061.89990234375,0.0,5061.89990234375
2000-04-19,5078.68994140625,5078.68994140625,5078.68994140625,5078.68994140625,0.0,5078.68994140625
2000-04-20,5117.77978515625,5117.77978515625,5117.77978515625,5117.77978515625,0.0,5117.77978515625
2000-04-25,5158.1298828125,5158.1298828125,5158.1298828125,5158.1298828125,0.0,5158.1298828125
2000-04-26,5245.10986328125,5245.10986328125,5245.10986328125,5245.10986328125,0.0,5245.10986328125
2000-04-27,5171.9599609375,5171.9599609375,5171.9599609375,5171.9599609375,0.0,5171.9599609375
2000-04-28,5303.9501953125,5303.9501953125,5303.9501953125,5303.9501953125,0.0,5303.9501953125
2000-05-02,5434.81005859375,5434.81005859375,5434.81005859375,5434.81005859375,0.0,5434.81005859375
2000-05-03,5316.93994140625,5316.93994140625,5316.93994140625,5316.93994140625,0.0,5316.93994140625
2000-05-04,5306.31982421875,5306.31982421875,5306.31982421875,5306.31982421875,0.0,5306.31982421875
2000-05-05,5351.7099609375,5351.7099609375,5351.7099609375,5351.7099609375,0.0,5351.7099609375
2000-05-08,5285.08984375,5285.08984375,5285.08984375,5285.08984375,0.0,5285.08984375
2000-05-09,5182.72998046875,5182.72998046875,5182.72998046875,5182.72998046875,0.0,5182.72998046875
2000-05-10,5065.85009765625,5065.85009765625,5065.85009765625,5065.85009765625,0.0,5065.85009765625
2000-05-11,5171.77001953125,5171.77001953125,5171.77001953125,5171.77001953125,0.0,5171.77001953125
2000-05-12,5238.419921875,5238.419921875,5238.419921875,5238.419921875,0.0,5238.419921875
2000-05-15,5182.68017578125,5182.68017578125,5182.68017578125,5182.68017578125,0.0,5182.68017578125
2000-05-16,5335.02001953125,5335.02001953125,5335.02001953125,5335.02001953125,0.0,5335.02001953125
2000-05-17,5230.740234375,5230.740234375,5230.740234375,5230.740234375,0.0,5230.740234375
2000-05-18,5247.1298828125,5247.1298828125,5247.1298828125,5247.1298828125,0.0,5247.1298828125
2000-05-19,5063.4599609375,5063.4599609375,5063.4599609375,5063.4599609375,0.0,5063.4599609375
2000-05-22,4945.169921875,4945.169921875,4945.169921875,4945.169921875,0.0,4945.169921875
2000-05-23,4984.7001953125,4984.7001953125,4984.7001953125,4984.7001953125,0.0,4984.7001953125
2000-05-24,4903.919921875,4903.919921875,4903.919921875,4903.919921875,0.0,4903.919921875
2000-05-25,5018.7900390625,5018.7900390625,5018.7900390625,5018.7900390625,0.0,5018.7900390625
2000-05-26,5007.97021484375,5007.97021484375,5007.97021484375,5007.97021484375,0.0,5007.97021484375
2000-05-29,5084.68994140625,5084.68994140625,5084.68994140625,5084.68994140625,0.0,5084.68994140625
2000-05-30,5156.06982421875,5156.06982421875,5156.06982421875,5156.06982421875,0.0,5156.06982421875
2000-05-31,5200.89013671875,5200.89013671875,5200.89013671875,5200.89013671875,0.0,5200.89013671875
2000-06-01,5275.2001953125,5275.2001953125,5275.2001953125,5275.2001953125,0.0,5275.2001953125
2000-06-02,5428.27001953125,5428.27001953125,5428.27001953125,5428.27001953125,0.0,5428.27001953125
2000-06-05,5379.60009765625,5379.60009765625,5379.60009765625,5379.60009765625,0.0,5379.60009765625
2000-06-06,5325.8701171875,5325.8701171875,5325.8701171875,5325.8701171875,0.0,5325.8701171875
2000-06-07,5272.3701171875,5272.3701171875,5272.3701171875,5272.3701171875,0.0,5272.3701171875
2000-06-08,5286.740234375,5286.740234375,5286.740234375,5286.740234375,0.0,5286.740234375
2000-06-09,5292.97021484375,5292.97021484375,5292.97021484375,5292.97021484375,0.0,5292.97021484375
2000-06-12,5294.64990234375,5294.64990234375,5294.64990234375,5294.64990234375,0.0,5294.64990234375
2000-06-13,5305.33984375,5305.33984375,5305.33984375,5305.33984375,0.0,5305.33984375
2000-06-14,5379.56982421875,5379.56982421875,5379.56982421875,5379.56982421875,0.0,5379.56982421875
2000-06-15,5338.490234375,5338.490234375,5338.490234375,5338.490234375,0.0,5338.490234375
2000-06-16,5281.56982421875,5281.56982421875,5281.56982421875,5281.56982421875,0.0,5281.56982421875
2000-06-19,5271.81982421875,5271.81982421875,5271.81982421875,5271.81982421875,0.0,5271.81982421875
2000-06-20,5312.1298828125,5312.1298828125,5312.1298828125,5312.1298828125,0.0,5312.1298828125
2000-06-21,5253.2998046875,5253.2998046875,5253.2998046875,5253.2998046875,0.0,5253.2998046875
2000-06-22,5231.93017578125,5231.93017578125,5231.93017578125,5231.93017578125,0.0,5231.93017578125
2000-06-23,5240.580078125,5240.580078125,5240.580078125,5240.580078125,0.0,5240.580078125
2000-06-26,5235.39013671875,5235.39013671875,5235.39013671875,5235.39013671875,0.0,5235.39013671875
2000-06-27,5209.52978515625,5209.52978515625,5209.52978515625,5209.52978515625,0.0,5209.52978515625
2000-06-28,5229.169921875,5229.169921875,5229.169921875,5229.169921875,0.0,5229.169921875
2000-06-29,5061.6298828125,5061.6298828125,5061.6298828125,5061.6298828125,0.0,5061.6298828125
2000-06-30,5145.35009765625,5145.35009765625,5145.35009765625,5145.35009765625,0.0,5145.35009765625
2000-07-03,5187.009765625,5187.009765625,5187.009765625,5187.009765625,0.0,5187.009765625
2000-07-04,5185.8701171875,5185.8701171875,5185.8701171875,5185.8701171875,0.0,5185.8701171875
2000-07-05,5166.25,5166.25,5166.25,5166.25,0.0,5166.25
2000-07-06,5152.3798828125,5152.3798828125,5152.3798828125,5152.3798828125,0.0,5152.3798828125
2000-07-07,5251.64990234375,5251.64990234375,5251.64990234375,5251.64990234375,0.0,5251.64990234375
2000-07-10,5263.97021484375,5263.97021484375,5263.97021484375,5263.97021484375,0.0,5263.97021484375
2000-07-11,5231.330078125,5231.330078125,5231.330078125,5231.330078125,0.0,5231.330078125
2000-07-12,5249.14990234375,5249.14990234375,5249.14990234375,5249.14990234375,0.0,5249.14990234375
2000-07-13,5299.5400390625,5299.5400390625,5299.5400390625,5299.5400390625,0.0,5299.5400390625
2000-07-14,5320.06005859375,5320.06005859375,5320.06005859375,5320.06005859375,0.0,5320.06005859375
2000-07-17,5357.18994140625,5357.18994140625,5357.18994140625,5357.18994140625,0.0,5357.18994140625
2000-07-18,5314.9501953125,5314.9501953125,5314.9501953125,5314.9501953125,0.0,5314.9501953125
2000-07-19,5294.759765625,5294.759765625,5294.759765625,5294.759765625,0.0,5294.759765625
2000-07-20,5316.509765625,5316.509765625,5316.509765625,5316.509765625,0.0,5316.509765625
2000-07-21,5238.02001953125,5238.02001953125,5238.02001953125,5238.02001953125,0.0,5238.02001953125
2000-07-24,5237.9501953125,5237.9501953125,5237.9501953125,5237.9501953125,0.0,5237.9501953125
2000-07-25,5212.830078125,5212.830078125,5212.830078125,5212.830078125,0.0,5212.830078125
2000-07-26,5222.830078125,5222.830078125,5222.830078125,5222.830078125,0.0,5222.830078125
2000-07-27,5097.41015625,5097.41015625,5097.41015625,5097.41015625,0.0,5097.41015625
2000-07-28,5061.830078125,5061.830078125,5061.830078125,5061.830078125,0.0,5061.830078125
2000-07-31,5122.7998046875,5122.7998046875,5122.7998046875,5122.7998046875,0.0,5122.7998046875
2000-08-01,5104.22998046875,5104.22998046875,5104.22998046875,5104.22998046875,0.0,5104.22998046875
2000-08-02,5091.85986328125,5091.85986328125,5091.85986328125,5091.85986328125,0.0,5091.85986328125
2000-08-03,4995.81982421875,4995.81982421875,4995.81982421875,4995.81982421875,0.0,4995.81982421875
2000-08-04,5049.4501953125,5049.4501953125,5049.4501953125,5049.4501953125,0.0,5049.4501953125
2000-08-07,5088.41015625,5088.41015625,5088.41015625,5088.41015625,0.0,5088.41015625
2000-08-08,5105.52001953125,5105.52001953125,5105.52001953125,5105.52001953125,0.0,5105.52001953125
2000-08-09,5158.1201171875,5158.1201171875,5158.1201171875,5158.1201171875,0.0,5158.1201171875
2000-08-10,5182.06005859375,5182.06005859375,5182.06005859375,5182.06005859375,0.0,5182.06005859375
2000-08-11,5179.68017578125,5179.68017578125,5179.68017578125,5179.68017578125,0.0,5179.68017578125
2000-08-14,5218.58984375,5218.58984375,5218.58984375,5218.58984375,0.0,5218.58984375
2000-08-15,5203.14013671875,5203.14013671875,5203.14013671875,5203.14013671875,0.0,5203.14013671875
2000-08-16,5223.7001953125,5223.7001953125,5223.7001953125,5223.7001953125,0.0,5223.7001953125
2000-08-17,5192.06005859375,5192.06005859375,5192.06005859375,5192.06005859375,0.0,5192.06005859375
2000-08-18,5180.7001953125,5180.7001953125,5180.7001953125,5180.7001953125,0.0,5180.7001953125
2000-08-21,5165.43994140625,5165.43994140625,5165.43994140625,5165.43994140625,0.0,5165.43994140625
2000-08-22,5161.419921875,5161.419921875,5161.419921875,5161.419921875,0.0,5161.419921875
2000-08-23,5160.14013671875,5160.14013671875,5160.14013671875,5160.14013671875,0.0,5160.14013671875
2000-08-24,5123.990234375,5123.990234375,5123.990234375,5123.990234375,0.0,5123.990234375
2000-08-25,5175.64990234375,5175.64990234375,5175.64990234375,5175.64990234375,0.0,5175.64990234375
2000-08-28,5204.18017578125,5204.18017578125,5204.18017578125,5204.18017578125,0.0,5204.18017578125
2000-08-29,5188.93017578125,5188.93017578125,5188.93017578125,5188.93017578125,0.0,5188.93017578125
2000-08-30,5166.91015625,5166.91015625,5166.91015625,5166.91015625,0.0,5166.91015625
2000-08-31,5175.1201171875,5175.1201171875,5175.1201171875,5175.1201171875,0.0,5175.1201171875
2000-09-01,5298.64013671875,5298.64013671875,5298.64013671875,5298.64013671875,0.0,5298.64013671875
2000-09-04,5392.6298828125,5392.6298828125,5392.6298828125,5392.6298828125,0.0,5392.6298828125
2000-09-05,5326.68994140625,5326.68994140625,5326.68994140625,5326.68994140625,0.0,5326.68994140625
2000-09-06,5299.240234375,5299.240234375,5299.240234375,5299.240234375,0.0,5299.240234375
2000-09-07,5329.06005859375,5329.06005859375,5329.06005859375,5329.06005859375,0.0,5329.06005859375
2000-09-08,5229.0400390625,5229.0400390625,5229.0400390625,5229.0400390625,0.0,5229.0400390625
2000-09-11,5233.8701171875,5233.8701171875,5233.8701171875,5233.8701171875,0.0,5233.8701171875
2000-09-12,5222.3701171875,5222.3701171875,5222.3701171875,5222.3701171875,0.0,5222.3701171875
2000-09-13,5153.2001953125,5153.2001953125,5153.2001953125,5153.2001953125,0.0,5153.2001953125
2000-09-14,5204.6201171875,5204.6201171875,5204.6201171875,5204.6201171875,0.0,5204.6201171875
2000-09-15,5199.14013671875,5199.14013671875,5199.14013671875,5199.14013671875,0.0,5199.14013671875
2000-09-18,5129.43017578125,5129.43017578125,5129.43017578125,5129.43017578125,0.0,5129.43017578125
2000-09-19,5117.14990234375,5117.14990234375,5117.14990234375,5117.14990234375,0.0,5117.14990234375
2000-09-20,5051.39990234375,5051.39990234375,5051.39990234375,5051.39990234375,0.0,5051.39990234375
2000-09-21,4941.06005859375,4941.06005859375,4941.06005859375,4941.06005859375,0.0,4941.06005859375
2000-09-22,4945.3701171875,4945.3701171875,4945.3701171875,4945.3701171875,0.0,4945.3701171875
2000-09-25,4984.2900390625,4984.2900390625,4984.2900390625,4984.2900390625,0.0,4984.2900390625
2000-09-26,4934.89013671875,4934.89013671875,4934.89013671875,4934.89013671875,0.0,4934.89013671875
2000-09-27,4949.8701171875,4949.8701171875,4949.8701171875,4949.8701171875,0.0,4949.8701171875
2000-09-28,4934.080078125,4934.080078125,4934.080078125,4934.080078125,0.0,4934.080078125
2000-09-29,4915.18017578125,4915.18017578125,4915.18017578125,4915.18017578125,0.0,4915.18017578125
2000-10-02,4961.8798828125,4961.8798828125,4961.8798828125,4961.8798828125,0.0,4961.8798828125
2000-10-03,5003.4599609375,5003.4599609375,5003.4599609375,5003.4599609375,0.0,5003.4599609375
2000-10-04,4959.41015625,4959.41015625,4959.41015625,4959.41015625,0.0,4959.41015625
2000-10-05,4997.25,4997.25,4997.25,4997.25,0.0,4997.25
2000-10-06,4958.3701171875,4958.3701171875,4958.3701171875,4958.3701171875,0.0,4958.3701171875
2000-10-09,4844.43994140625,4844.43994140625,4844.43994140625,4844.43994140625,0.0,4844.43994140625
2000-10-10,4867.330078125,4867.330078125,4867.330078125,4867.330078125,0.0,4867.330078125
2000-10-11,4743.47021484375,4743.47021484375,4743.47021484375,4743.47021484375,0.0,4743.47021484375
2000-10-12,4747.8701171875,4747.8701171875,4747.8701171875,4747.8701171875,0.0,4747.8701171875
2000-10-13,4782.740234375,4782.740234375,4782.740234375,4782.740234375,0.0,4782.740234375
2000-10-16,4793.14013671875,4793.14013671875,4793.14013671875,4793.14013671875,0.0,4793.14013671875
2000-10-17,4760.919921875,4760.919921875,4760.919921875,4760.919921875,0.0,4760.919921875
2000-10-18,4658.85009765625,4658.85009765625,4658.85009765625,4658.85009765625,0.0,4658.85009765625
2000-10-19,4836.85986328125,4836.85986328125,4836.85986328125,4836.85986328125,0.0,4836.85986328125
2000-10-20,4889.509765625,4889.509765625,4889.509765625,4889.509765625,0.0,4889.509765625
2000-10-23,4906.669921875,4906.669921875,4906.669921875,4906.669921875,0.0,4906.669921875
2000-10-24,5031.02978515625,5031.02978515625,5031.02978515625,5031.02978515625,0.0,5031.02978515625
2000-10-25,4977.06982421875,4977.06982421875,4977.06982421875,4977.06982421875,0.0,4977.06982421875
2000-10-26,4926.35986328125,4926.35986328125,4926.35986328125,4926.35986328125,0.0,4926.35986328125
2000-10-27,4965.919921875,4965.919921875,4965.919921875,4965.919921875,0.0,4965.919921875
2000-10-30,4981.3798828125,4981.3798828125,4981.3798828125,4981.3798828125,0.0,4981.3798828125
2000-10-31,5057.4599609375,5057.4599609375,5057.4599609375,5057.4599609375,0.0,5057.4599609375
2000-11-01,5085.47021484375,5085.47021484375,5085.47021484375,5085.47021484375,0.0,5085.47021484375
2000-11-02,5092.6298828125,5092.6298828125,5092.6298828125,5092.6298828125,0.0,5092.6298828125
2000-11-03,5101.39990234375,5101.39990234375,5101.39990234375,5101.39990234375,0.0,5101.39990234375
2000-11-06,5091.25,5091.25,5091.25,5091.25,0.0,5091.25
2000-11-07,5076.7998046875,5076.7998046875,5076.7998046875,5076.7998046875,0.0,5076.7998046875
2000-11-08,5055.0498046875,5055.0498046875,5055.0498046875,5055.0498046875,0.0,5055.0498046875
2000-11-09,5017.68994140625,5017.68994140625,5017.68994140625,5017.68994140625,0.0,5017.68994140625
2000-11-10,4934.47021484375,4934.47021484375,4934.47021484375,4934.47021484375,0.0,4934.47021484375
2000-11-13,4847.4599609375,4847.4599609375,4847.4599609375,4847.4599609375,0.0,4847.4599609375
2000-11-14,5011.1201171875,5011.1201171875,5011.1201171875,5011.1201171875,0.0,5011.1201171875
2000-11-15,5053.47998046875,5053.47998046875,5053.47998046875,5053.47998046875,0.0,5053.47998046875
2000-11-16,5010.64990234375,5010.64990234375,5010.64990234375,5010.64990234375,0.0,5010.64990234375
2000-11-17,4961.5400390625,4961.5400390625,4961.5400390625,4961.5400390625,0.0,4961.5400390625
2000-11-20,4849.330078125,4849.330078125,4849.330078125,4849.330078125,0.0,4849.330078125
2000-11-21,4893.9501953125,4893.9501953125,4893.9501953125,4893.9501953125,0.0,4893.9501953125
2000-11-22,4783.35009765625,4783.35009765625,4783.35009765625,4783.35009765625,0.0,4783.35009765625
2000-11-23,4837.47998046875,4837.47998046875,4837.47998046875,4837.47998046875,0.0,4837.47998046875
2000-11-24,4940.22021484375,4940.22021484375,4940.22021484375,4940.22021484375,0.0,4940.22021484375
2000-11-27,4945.33984375,4945.33984375,4945.33984375,4945.33984375,0.0,4945.33984375
2000-11-28,4893.4599609375,4893.4599609375,4893.4599609375,4893.4599609375,0.0,4893.4599609375
2000-11-29,4907.60986328125,4907.60986328125,4907.60986328125,4907.60986328125,0.0,4907.60986328125
2000-11-30,4781.43017578125,4781.43017578125,4781.43017578125,4781.43017578125,0.0,4781.43017578125
2000-12-01,4839.27001953125,4839.27001953125,4839.27001953125,4839.27001953125,0.0,4839.27001953125
2000-12-04,4734.72021484375,4734.72021484375,4734.72021484375,4734.72021484375,0.0,4734.72021484375
2000-12-05,4911.93017578125,4911.93017578125,4911.93017578125,4911.93017578125,0.0,4911.93017578125
2000-12-06,4869.47998046875,4869.47998046875,4869.47998046875,4869.47998046875,0.0,4869.47998046875
2000-12-07,4900.60009765625,4900.60009765625,4900.60009765625,4900.60009765625,0.0,4900.60009765625
2000-12-08,4889.72021484375,4889.72021484375,4889.72021484375,4889.72021484375,0.0,4889.72021484375
2000-12-11,4970.66015625,4970.66015625,4970.66015625,4970.66015625,0.0,4970.66015625
2000-12-12,4947.72021484375,4947.72021484375,4947.72021484375,4947.72021484375,0.0,4947.72021484375
2000-12-13,4890.16015625,4890.16015625,4890.16015625,4890.16015625,0.0,4890.16015625
2000-12-14,4810.93994140625,4810.93994140625,4810.93994140625,4810.93994140625,0.0,4810.93994140625
2000-12-15,4718.0,4718.0,4718.0,4718.0,0.0,4718.0
2000-12-18,4744.259765625,4744.259765625,4744.259765625,4744.259765625,0.0,4744.259765625
2000-12-19,4814.64013671875,4814.64013671875,4814.64013671875,4814.64013671875,0.0,4814.64013671875
2000-12-20,4641.14990234375,4641.14990234375,4641.14990234375,4641.14990234375,0.0,4641.14990234375
2000-12-21,4614.240234375,4614.240234375,4614.240234375,4614.240234375,0.0,4614.240234375
2000-12-22,4655.8701171875,4655.8701171875,4655.8701171875,4655.8701171875,0.0,4655.8701171875
2000-12-27,4721.490234375,4721.490234375,4721.490234375,4721.490234375,0.0,4721.490234375
2000-12-28,4770.89990234375,4770.89990234375,4770.89990234375,4770.89990234375,0.0,4770.89990234375
2000-12-29,4772.39013671875,4772.39013671875,4772.39013671875,4772.39013671875,0.0,4772.39013671875
2001-01-02,4701.68017578125,4701.68017578125,4701.68017578125,4701.68017578125,0.0,4701.68017578125
2001-01-03,4660.47998046875,4660.47998046875,4660.47998046875,4660.47998046875,0.0,4660.47998046875
2001-01-04,4752.7099609375,4752.7099609375,4752.7099609375,4752.7099609375,0.0,4752.7099609375
2001-01-05,4734.47998046875,4734.47998046875,4734.47998046875,4734.47998046875,0.0,4734.47998046875
2001-01-08,4711.31005859375,4711.31005859375,4711.31005859375,4711.31005859375,0.0,4711.31005859375
2001-01-09,4641.7900390625,4641.7900390625,4641.7900390625,4641.7900390625,0.0,4641.7900390625
2001-01-10,4598.81982421875,4598.81982421875,4598.81982421875,4598.81982421875,0.0,4598.81982421875
2001-01-11,4686.8798828125,4686.8798828125,4686.8798828125,4686.8798828125,0.0,4686.8798828125
2001-01-12,4737.9501953125,4737.9501953125,4737.9501953125,4737.9501953125,0.0,4737.9501953125
2001-01-15,4763.52978515625,4763.52978515625,4763.52978515625,4763.52978515625,0.0,4763.52978515625
2001-01-16,4693.81982421875,4693.81982421875,4693.81982421875,4693.81982421875,0.0,4693.81982421875
2001-01-17,4787.4501953125,4787.4501953125,4787.4501953125,4787.4501953125,0.0,4787.4501953125
2001-01-18,4754.97021484375,4754.97021484375,4754.97021484375,4754.97021484375,0.0,4754.97021484375
2001-01-19,4720.02978515625,4720.02978515625,4720.02978515625,4720.02978515625,0.0,4720.02978515625
2001-01-22,4743.39013671875,4743.39013671875,4743.39013671875,4743.39013671875,0.0,4743.39013671875
2001-01-23,4743.93017578125,4743.93017578125,4743.93017578125,4743.93017578125,0.0,4743.93017578125
2001-01-24,4773.259765625,4773.259765625,4773.259765625,4773.259765625,0.0,4773.259765625
2001-01-25,4779.35009765625,4779.35009765625,4779.35009765625,4779.35009765625,0.0,4779.35009765625
2001-01-26,4760.2001953125,4760.2001953125,4760.2001953125,4760.2001953125,0.0,4760.2001953125
2001-01-29,4757.08984375,4757.08984375,4757.08984375,4757.08984375,0.0,4757.08984375
2001-01-30,4726.64990234375,4726.64990234375,4726.64990234375,4726.64990234375,0.0,4726.64990234375
2001-01-31,4779.89990234375,4779.89990234375,4779.89990234375,4779.89990234375,0.0,4779.89990234375
2001-02-01,4709.18994140625,4709.18994140625,4709.18994140625,4709.18994140625,0.0,4709.18994140625
2001-02-02,4665.18994140625,4665.18994140625,4665.18994140625,4665.18994140625,0.0,4665.18994140625
2001-02-05,4668.56982421875,4668.56982421875,4668.56982421875,4668.56982421875,0.0,4668.56982421875
2001-02-06,4706.830078125,4706.830078125,4706.830078125,4706.830078125,0.0,4706.830078125
2001-02-07,4634.419921875,4634.419921875,4634.419921875,4634.419921875,0.0,4634.419921875
2001-02-08,4653.169921875,4653.169921875,4653.169921875,4653.169921875,0.0,4653.169921875
