Date,High,Low,Open,Close,Volume,Adj Close
2000-01-04,24.786100387573242,23.283300399780273,24.46969985961914,23.69849967956543,15091975.0,10.244434356689453
2000-01-05,23.214099884033203,22.433000564575195,22.749399185180664,22.59119987487793,16630987.0,9.765766143798828
2000-01-07,22.680200576782227,22.26490020751953,22.640600204467773,22.630699157714844,17595592.0,9.782840728759766
2000-01-10,23.69849967956543,23.04599952697754,23.69849967956543,23.31290054321289,11308250.0,10.077744483947754
2000-01-11,23.678699493408203,22.9867000579834,23.678699493408203,23.332700729370117,12123959.0,10.086301803588867
2000-01-12,23.619400024414062,22.77899932861328,23.05590057373047,22.78890037536621,18074557.0,9.851228713989258
2000-01-13,26.199899673461914,23.57990074157715,23.728200912475586,24.173099517822266,39018979.0,10.449592590332031
2000-01-14,25.112300872802734,23.925899505615234,24.22249984741211,24.914600372314453,37773067.0,10.77012825012207
2000-01-17,26.90180015563965,25.408899307250977,25.606599807739258,26.34819984436035,28658817.0,11.389846801757812
2000-01-18,27.46540069580078,26.150400161743164,26.842500686645508,26.199899673461914,27540490.0,11.325738906860352
2000-01-19,26.615100860595703,25.833999633789062,26.002099990844727,26.002099990844727,17701876.0,11.240236282348633
2000-01-20,26.17020034790039,25.27050018310547,25.903200149536133,25.349599838256836,18233527.0,10.958169937133789
2000-01-21,25.33970069885254,24.618000030517578,24.904699325561523,24.954099655151367,18082962.0,10.787202835083008
2000-01-24,25.438600540161133,24.568500518798828,24.914600372314453,24.81570053100586,15023065.0,10.727377891540527
2000-01-25,24.60810089111328,23.975299835205078,24.410400390625,24.113800048828125,15968604.0,10.423958778381348
2000-01-26,24.904699325561523,24.202699661254883,24.370800018310547,24.904699325561523,20536097.0,10.765848159790039
2000-01-27,26.733699798583984,25.132099151611328,25.359500885009766,26.190000534057617,25442002.0,11.321463584899902
2000-01-28,26.69420051574707,25.656099319458008,26.49650001525879,26.05150032043457,18460640.0,11.261590003967285
2000-01-31,26.091100692749023,25.211200714111328,25.606599807739258,25.606599807739258,17079021.0,11.069266319274902
2000-02-01,26.743600845336914,25.616500854492188,25.71540069580078,26.56570053100586,19993694.0,11.483870506286621
2000-02-02,27.821300506591797,26.37779998779297,26.595300674438477,27.45549964904785,21607502.0,11.868514060974121
