Date;Close
28/11/2013;10
29/11/2013;10
30/11/2013;10
02/12/2013;10
03/12/2013;10
04/12/2013;10
05/12/2013;10
06/12/2013;10
09/12/2013;10
10/12/2013;10
11/12/2013;10
12/12/2013;9,983
13/12/2013;9,985
16/12/2013;9,996
17/12/2013;9,978
18/12/2013;9,987
19/12/2013;10,014
20/12/2013;10,015
23/12/2013;10,022
24/12/2013;10,025
27/12/2013;10,03
30/12/2013;10,03
31/12/2013;10,032
02/01/2014;10,02
03/01/2014;10,024
07/01/2014;10,027
08/01/2014;10,026
09/01/2014;10,023
10/01/2014;10,028
13/01/2014;10,03
14/01/2014;10,032
15/01/2014;10,037
16/01/2014;10,035
17/01/2014;10,038
20/01/2014;10,038
21/01/2014;10,036
22/01/2014;10,034
23/01/2014;10,029
24/01/2014;10,013
27/01/2014;10,003
28/01/2014;10,006
29/01/2014;10
30/01/2014;10,006
31/01/2014;9,999
03/02/2014;9,978
04/02/2014;9,977
05/02/2014;9,976
06/02/2014;9,997
07/02/2014;10,008
10/02/2014;10,003
11/02/2014;10,011
12/02/2014;10,012
13/02/2014;10,011
14/02/2014;10,02
17/02/2014;10,02
18/02/2014;10,011
19/02/2014;10,015
20/02/2014;10,015
21/02/2014;10,017
24/02/2014;10,026
25/02/2014;10,028
26/02/2014;10,028
27/02/2014;10,018
28/02/2014;10,015
03/03/2014;9,994
04/03/2014;10,014
05/03/2014;10,019
06/03/2014;10,024
07/03/2014;10,015
10/03/2014;10,019
11/03/2014;10,022
12/03/2014;10,014
13/03/2014;10,02
14/03/2014;10,02
17/03/2014;10,03
18/03/2014;10,045
19/03/2014;10,052
20/03/2014;10,067
21/03/2014;10,069
24/03/2014;10,059
25/03/2014;10,072
26/03/2014;10,1
27/03/2014;10,105
28/03/2014;10,122
31/03/2014;10,117
01/04/2014;10,12
02/04/2014;10,123
03/04/2014;10,125
04/04/2014;10,138
07/04/2014;10,135
08/04/2014;10,128
09/04/2014;10,122
10/04/2014;10,139
11/04/2014;10,122
14/04/2014;10,151
15/04/2014;10,14
16/04/2014;10,162
17/04/2014;10,187
22/04/2014;10,226
23/04/2014;10,219
24/04/2014;10,249
25/04/2014;10,222
28/04/2014;10,216
29/04/2014;10,251
30/04/2014;10,24
02/05/2014;10,251
05/05/2014;10,238
06/05/2014;10,222
07/05/2014;10,232
08/05/2014;10,26
09/05/2014;10,255
12/05/2014;10,281
13/05/2014;10,296
14/05/2014;10,291
15/05/2014;10,27
16/05/2014;10,267
19/05/2014;10,265
20/05/2014;10,255
21/05/2014;10,262
22/05/2014;10,266
23/05/2014;10,288
26/05/2014;10,301
27/05/2014;10,317
28/05/2014;10,314
29/05/2014;10,313
30/05/2014;10,298
02/06/2014;10,304
03/06/2014;10,293
04/06/2014;10,298
05/06/2014;10,293
06/06/2014;10,319
09/06/2014;10,334
10/06/2014;10,34
11/06/2014;10,335
12/06/2014;10,33
13/06/2014;10,32
16/06/2014;10,312
17/06/2014;10,318
18/06/2014;10,307
19/06/2014;10,309
20/06/2014;10,295
23/06/2014;10,287
24/06/2014;10,279
25/06/2014;10,261
26/06/2014;10,245
27/06/2014;10,253
30/06/2014;10,253
01/07/2014;10,259
02/07/2014;10,264
03/07/2014;10,272
04/07/2014;10,262
07/07/2014;10,254
08/07/2014;10,247
09/07/2014;10,241
10/07/2014;10,229
11/07/2014;10,228
14/07/2014;10,251
15/07/2014;10,244
16/07/2014;10,27
17/07/2014;10,279
18/07/2014;10,275
21/07/2014;10,271
22/07/2014;10,272
23/07/2014;10,27
24/07/2014;10,282
25/07/2014;10,279
28/07/2014;10,27
29/07/2014;10,271
30/07/2014;10,247
31/07/2014;10,228
01/08/2014;10,22
04/08/2014;10,206
05/08/2014;10,218
06/08/2014;10,21
07/08/2014;10,179
08/08/2014;10,188
11/08/2014;10,197
12/08/2014;10,175
13/08/2014;10,213
14/08/2014;10,22
15/08/2014;10,194
18/08/2014;10,251
19/08/2014;10,276
20/08/2014;10,264
21/08/2014;10,322
22/08/2014;10,29
25/08/2014;10,381
26/08/2014;10,43
27/08/2014;10,436
28/08/2014;10,395
29/08/2014;10,415
01/09/2014;10,411
02/09/2014;10,407
03/09/2014;10,439
04/09/2014;10,451
05/09/2014;10,442
08/09/2014;10,443
09/09/2014;10,435
10/09/2014;10,429
11/09/2014;10,42
12/09/2014;10,418
15/09/2014;10,41
16/09/2014;10,405
17/09/2014;10,418
18/09/2014;10,437
19/09/2014;10,447
22/09/2014;10,436
23/09/2014;10,406
24/09/2014;10,412
25/09/2014;10,394
26/09/2014;10,395
29/09/2014;10,378
30/09/2014;10,384
01/10/2014;10,354
02/10/2014;10,315
03/10/2014;10,329
06/10/2014;10,334
07/10/2014;10,32
08/10/2014;10,303
09/10/2014;10,286
10/10/2014;10,242
13/10/2014;10,242
14/10/2014;10,247
15/10/2014;10,154
16/10/2014;10,208
17/10/2014;10,352
20/10/2014;10,385
21/10/2014;10,379
22/10/2014;10,385
23/10/2014;10,4
24/10/2014;10,389
27/10/2014;10,379
28/10/2014;10,414
29/10/2014;10,428
30/10/2014;10,419
31/10/2014;10,434
03/11/2014;10,426
04/11/2014;10,396
05/11/2014;10,441
06/11/2014;10,462
07/11/2014;10,448
10/11/2014;10,47
11/11/2014;10,486
12/11/2014;10,454
13/11/2014;10,475
14/11/2014;10,47
17/11/2014;10,473
18/11/2014;10,492
19/11/2014;10,503
20/11/2014;10,499
21/11/2014;10,537
24/11/2014;10,53
25/11/2014;10,506
26/11/2014;10,512
27/11/2014;10,512
28/11/2014;10,498
01/12/2014;10,484
02/12/2014;10,503
03/12/2014;10,502
04/12/2014;10,471
05/12/2014;10,486
08/12/2014;10,469
09/12/2014;10,441
10/12/2014;10,421
11/12/2014;10,417
12/12/2014;10,379
15/12/2014;10,333
16/12/2014;10,372
17/12/2014;10,415
18/12/2014;10,483
19/12/2014;10,49
22/12/2014;10,495
23/12/2014;10,52
24/12/2014;10,514
26/12/2014;10,514
29/12/2014;10,507
30/12/2014;10,482
31/12/2014;10,483
02/01/2015;10,482
05/01/2015;10,393
07/01/2015;10,391
08/01/2015;10,47
09/01/2015;10,412
12/01/2015;10,422
13/01/2015;10,464
14/01/2015;10,456
15/01/2015;10,495
16/01/2015;10,522
19/01/2015;10,529
20/01/2015;10,54
21/01/2015;10,567
22/01/2015;10,599
23/01/2015;10,627
26/01/2015;10,645
27/01/2015;10,627
28/01/2015;10,607
29/01/2015;10,617
30/01/2015;10,592
03/02/2015;10,686
04/02/2015;10,673
05/02/2015;10,669
06/02/2015;10,677
09/02/2015;10,669
10/02/2015;10,669
11/02/2015;10,657
12/02/2015;10,684
13/02/2015;10,723
16/02/2015;10,726
17/02/2015;10,723
18/02/2015;10,738
19/02/2015;10,739
20/02/2015;10,744
23/02/2015;10,748
24/02/2015;10,758
25/02/2015;10,749
26/02/2015;10,758
27/02/2015;10,781
02/03/2015;10,787
03/03/2015;10,778
04/03/2015;10,772
05/03/2015;10,803
06/03/2015;10,812
09/03/2015;10,806
10/03/2015;10,775
11/03/2015;10,788
12/03/2015;10,787
13/03/2015;10,784
16/03/2015;10,797
17/03/2015;10,8
18/03/2015;10,807
